H3122_vitro_vehicle_rep1	H3122_vitro_vehicle_rep2	H3122_vitro_crizotinib_48h_rep1	H3122_vitro_crizotinib_48h_rep2
LMLN	393.453792357457	286.695238491632	308.12256380265	303.632417503091
LMNA	7186.43351740896	8313.1834342147	4472.81185755349	4379.07699432668
LMNB1	4183.39744724067	4415.88945840524	3490.04185013066	3533.8299942505
LMNB2	5099.16114895265	4983.40904313271	3606.84648216043	3655.8984323683
LMO1	10.8199792898301	5.87089225580134	8.05549186412156	7.1804963598704
LMO2	31.4763033885966	30.3329433216403	14.0971107622127	13.3352075254736
LMO3	9.83634480893644	1.95696408526711	66.4578078790028	72.8307487929712
LMO4	476.079088752523	506.853698084183	574.960731801676	604.187479423381
LMO7	6315.91700181809	5746.62503638688	6831.05710077508	6930.2047724692
LMOD1	1.96726896178729	5.87089225580134	6.04161889809117	6.1547111656032
LMOD2	0	0	0	0
LMOD3	0.983634480893644	0.978482042633557	1.00693648301519	0
LMTK2	1424.302728334	1149.71640009443	1085.47752869038	1236.07115909198
LMTK3	176.070572079962	202.545782825146	181.248566942735	211.311750019043
LMX1A	0	0	0	0
LMX1B	16.7217861751919	39.1392817053423	19.1317931772887	23.5930594681456
LNP1	79.6743929523851	78.2785634106846	65.4508713959876	56.418185684696
LNPEP	451.488226730182	292.566130747434	188.297122323841	299.529276726022
LNX1	281.319461535582	254.405331084725	304.094817870589	338.509114108176
LNX2	843.958384606746	716.248855207764	786.417393234867	809.344518276821
LOC100009676	212.465047873027	188.847034228277	142.984980588158	153.86777914008
LOC100093631	0	0	0	0
LOC100093698	0	0	0	0
LOC100101266	0.983634480893644	1.95696408526711	2.01387296603039	1.0257851942672
LOC100124692	3.93453792357457	4.89241021316779	7.04855538110636	3.0773555828016
LOC100125556	186.890551369792	171.234357460873	230.58845461048	190.796046133699
LOC100126784	11.8036137707237	2.93544612790067	0	8.2062815541376
LOC100127888	368.862930335116	399.220673394491	80.5549186412156	60.5213264617648
LOC100127983	0	0	1.00693648301519	0
LOC100128023	0	0	0	0
LOC100128054	8.85271032804279	3.91392817053423	21.1456661433191	24.6188446624128
LOC100128071	1.96726896178729	4.89241021316779	8.05549186412156	11.2836371369392
LOC100128076	4.91817240446822	1.95696408526711	7.04855538110636	11.2836371369392
LOC100128098	0	0	0	0
LOC100128126	4.91817240446822	2.93544612790067	6.04161889809117	8.2062815541376
LOC100128164	0	0.978482042633557	1.00693648301519	1.0257851942672
LOC100128176	5.90180688536186	2.93544612790067	4.02774593206078	1.0257851942672
LOC100128191	996.421729145261	820.946433769554	719.959585355864	799.086666334149
LOC100128239	0.983634480893644	0.978482042633557	2.01387296603039	3.0773555828016
LOC100128252	0	0	0	0
LOC100128264	0	0	0	0
LOC100128288	5.90180688536186	9.78482042633557	34.2358404225166	28.7219854394816
LOC100128292	5.90180688536186	9.78482042633557	6.04161889809117	6.1547111656032
LOC100128338	1186.26318395773	1182.98478954397	1023.04746674344	1052.45560931815
LOC100128361	105.24888945562	89.0418658796537	72.499426777094	89.2433119012464
LOC100128398	27.541765465022	29.3544612790067	51.3537606337749	38.9798373821536
LOC100128420	0	0	0	0
LOC100128496	0	0	0	0
LOC100128505	0	0	0	0
LOC100128511	0.983634480893644	0.978482042633557	4.02774593206078	8.2062815541376
LOC100128531	28.5253999459157	28.3759792363732	24.1664755923647	25.64462985668
LOC100128554	0	0	0	0
LOC100128568	4.91817240446822	9.78482042633557	5.03468241507597	8.2062815541376
LOC100128573	0.983634480893644	0	1.00693648301519	1.0257851942672
LOC100128590	0.983634480893644	0	3.02080944904558	3.0773555828016
LOC100128593	0	0	0	0
LOC100128640	3.93453792357457	4.89241021316779	15.1040472452279	17.4383483025424
LOC100128675	3.93453792357457	1.95696408526711	6.04161889809117	5.128925971336
LOC100128682	0	0	0	0
LOC100128714	0	0	0	0
LOC100128750	20.6563240987665	40.1177637479758	21.1456661433191	22.5672742738784
LOC100128787	0	0	0	0
LOC100128788	39.3453792357457	28.3759792363732	53.3676335998053	33.8509114108176
LOC100128811	0	0	0	0
LOC100128822	76.7234895097042	76.3215993254175	104.72139423358	86.1659563184448
LOC100128881	31.4763033885966	28.3759792363732	40.2774593206078	47.1861189362912
LOC100128946	0	0	0	0
LOC100128993	0	0	0	0
LOC100129027	0	0	0	0
LOC100129034	2664.66580874088	2630.159730599	3290.66842649366	3185.06302819966
LOC100129046	78.6907584714915	76.3215993254175	75.5202362261396	76.93388957004
LOC100129055	0	0	0	0
LOC100129083	2.95090344268093	3.91392817053423	7.04855538110636	5.128925971336
LOC100129138	0	0	0	0
LOC100129148	419.028288860692	431.510580801399	372.566498715622	409.288292512613
LOC100129175	2.95090344268093	0	5.03468241507597	5.128925971336
LOC100129196	37.3781102739585	46.9671380464107	28.1942215244254	21.5414890796112
LOC100129213	0	0	0	0
LOC100129216	4.91817240446822	2.93544612790067	5.03468241507597	7.1804963598704
LOC100129250	38.3617447548521	44.0316919185101	59.4092524978965	46.160333742024
LOC100129269	0.983634480893644	0	0	2.0515703885344
LOC100129316	2.95090344268093	0.978482042633557	2.01387296603039	0
LOC100129345	0	0	0	0
LOC100129361	480.013626676098	537.186641405823	531.662463032023	539.563012184547
LOC100129387	172.136034156388	176.12676767404	229.581518127464	272.858861675075
LOC100129407	0	0	0	0
LOC100129427	0	0	0	0
LOC100129480	11.8036137707237	18.5911588100376	17.1179202112583	19.4899186910768
LOC100129515	0	0	0	0
LOC100129518	245.908620223411	198.631854654612	97.6728388524739	102.57851942672
LOC100129520	0	0	0	0
LOC100129534	15.7381516942983	21.5266049379383	65.4508713959876	56.418185684696
LOC100129550	102.297986012939	137.965968011332	191.317931772887	180.538194191027
LOC100129617	0	0	3.02080944904558	1.0257851942672
LOC100129620	0	0	0	0
LOC100129636	6.88544136625551	6.8493742984349	2.01387296603039	5.128925971336
LOC100129662	1.96726896178729	0	5.03468241507597	4.1031407770688
LOC100129716	30.492668907703	18.5911588100376	11.0763013131671	14.3609927197408
LOC100129722	11.8036137707237	6.8493742984349	11.0763013131671	11.2836371369392
LOC100129726	1.96726896178729	3.91392817053423	6.04161889809117	5.128925971336
LOC100129794	132.790654920642	161.449537034537	275.900596346163	246.188446624128
LOC100129845	1.96726896178729	9.78482042633557	10.0693648301519	6.1547111656032
LOC100129858	4.91817240446822	8.80633838370201	17.1179202112583	13.3352075254736
LOC100129917	48.1980895637885	36.2038355774416	50.3468241507597	75.9081043757728
LOC100129924	0.983634480893644	2.93544612790067	6.04161889809117	5.128925971336
LOC100129931	865.598343186406	793.548936575815	1132.80354339209	1093.48701708884
LOC100129935	0	0	0	0
LOC100129961	9.83634480893644	17.612676767404	13.0901742791975	10.257851942672
LOC100130000	0	0	0	0
LOC100130015	116.06886874545	111.546952860226	161.109837282431	150.790423557278
LOC100130093	221.31775820107	263.211669468427	176.213884527659	169.254557054088
LOC100130155	0	0	0	0
LOC100130197	95.4125446466834	73.3861531975168	81.5618551242308	95.3980230668496
LOC100130231	0	0	0	0
LOC100130238	11.8036137707237	23.4835690232054	26.1803485583951	22.5672742738784
LOC100130264	0	0	0	1.0257851942672
LOC100130275	53.1162619682568	54.7949943874792	56.3884430488509	68.7276080159024
LOC100130298	0.983634480893644	0	0	4.1031407770688
LOC100130301	0	0	0	0
LOC100130331	2.95090344268093	2.93544612790067	2.01387296603039	4.1031407770688
LOC100130348	10.8199792898301	9.78482042633557	9.06242834713675	7.1804963598704
LOC100130357	9.83634480893644	3.91392817053423	12.0832377961823	10.257851942672
LOC100130417	10.8199792898301	5.87089225580134	19.1317931772887	22.5672742738784
LOC100130451	0	0	0	0
LOC100130452	0	0.978482042633557	0	0
LOC100130480	0	0	0	0
LOC100130522	1.96726896178729	1.95696408526711	6.04161889809117	7.1804963598704
LOC100130557	78.6907584714915	96.8697222207222	100.693648301519	104.630089815254
LOC100130581	32.4599378694902	50.881066216945	58.4023160148813	42.0571929649552
LOC100130673	15.7381516942983	20.5481228953047	27.1872850414103	22.5672742738784
LOC100130691	29.5090344268093	15.6557126821369	38.2635863545774	51.28925971336
LOC100130700	0	0	0	0
LOC100130705	19.6726896178729	19.5696408526711	36.249713388547	50.2634745190928
LOC100130744	327.550282137583	322.899074069074	355.448578504364	367.231099547658
LOC100130776	129.839751477961	118.39632715866	147.012726520218	138.481001226072
LOC100130849	0	0	0	0
LOC100130855	278.368558092901	347.361125134913	307.115627319634	308.761343474427
LOC100130872	0	0	2.01387296603039	0
LOC100130880	0	0.978482042633557	0	0
LOC100130890	81.6416619141724	53.8165123448456	76.5271727091548	72.8307487929712
LOC100130894	24.5908620223411	17.612676767404	20.1387296603039	14.3609927197408
LOC100130899	134.757923882429	128.181147584996	134.929488724036	104.630089815254
LOC100130950	8.85271032804279	12.7202665542362	20.1387296603039	23.5930594681456
LOC100130954	0	0.978482042633557	0	0
LOC100130964	0	0	0	0
LOC100130987	21.6399585796602	25.4405331084725	28.1942215244254	40.0056225764208
LOC100130992	21.6399585796602	9.78482042633557	26.1803485583951	28.7219854394816
LOC100131047	0	0	0	0
LOC100131060	0.983634480893644	0.978482042633557	0	2.0515703885344
LOC100131067	57.0507998918313	63.6013327711812	124.860123893884	120.016867729262
LOC100131089	98.3634480893644	126.224183499729	235.623137025556	197.97654249357
LOC100131094	240.006813338049	240.706582487855	215.484407365252	199.002327687837
LOC100131096	276.401289131114	258.319259255259	265.831231516011	246.188446624128
LOC100131138	0	0	0	0
LOC100131176	0	0	0	0
LOC100131193	33.4435723503839	33.2683894495409	45.3121417356838	40.0056225764208
LOC100131208	0.983634480893644	0	0	0
LOC100131234	1.96726896178729	1.95696408526711	2.01387296603039	2.0515703885344
LOC100131257	0	0	0	0
LOC100131289	1.96726896178729	0.978482042633557	13.0901742791975	8.2062815541376
LOC100131320	2.95090344268093	5.87089225580134	3.02080944904558	4.1031407770688
LOC100131347	1.96726896178729	0.978482042633557	0	2.0515703885344
LOC100131366	0	0	0	0
LOC100131434	19.6726896178729	23.4835690232054	84.5826645732763	87.191741512712
LOC100131496	15.7381516942983	11.7417845116027	7.04855538110636	8.2062815541376
LOC100131551	15.7381516942983	17.612676767404	2.01387296603039	2.0515703885344
LOC100131564	47.2144550828949	45.9886560037772	205.4150425351	216.440675990379
LOC100131626	69.8380481434487	46.9671380464107	47.3260147017141	59.4955412674976
LOC100131635	0	0	0	0
LOC100131655	4.91817240446822	3.91392817053423	10.0693648301519	5.128925971336
LOC100131691	65.9035102198741	75.3431172827839	121.839314444839	123.094223312064
LOC100131726	55.083530930044	50.881066216945	39.2705228375926	36.9282669936192
LOC100131733	12.7872482516174	10.7633024689691	14.0971107622127	10.257851942672
LOC100131825	0	0	0	0
LOC100132062	0	0	0	0
LOC100132077	1.96726896178729	1.95696408526711	1.00693648301519	1.0257851942672
LOC100132078	0	0.978482042633557	0	1.0257851942672
LOC100132111	278.368558092901	306.264879344303	121.839314444839	122.068438117797
LOC100132146	0	0	0	0
LOC100132163	36.3944757930648	32.2899074069074	60.4161889809117	50.2634745190928
LOC100132215	96.3961791275771	98.8266863059893	99.6867118185043	88.2175267069792
LOC100132247	26.5581309841284	25.4405331084725	20.1387296603039	38.9798373821536
LOC100132273	7.86907584714915	8.80633838370201	14.0971107622127	20.515703885344
LOC100132287	0	0	0	0
LOC100132352	20.6563240987665	22.5050869805718	36.249713388547	49.2376893248256
LOC100132354	0	0.978482042633557	0	0
LOC100132356	45.2471861211076	43.0532098758765	72.499426777094	81.0370303471088
LOC100132396	0	0	0	0
LOC100132526	0	0	0	0
LOC100132707	156.397882462089	164.384983162438	191.317931772887	160.022490305683
LOC100132724	2.95090344268093	7.82785634106846	3.02080944904558	2.0515703885344
LOC100132735	0	0	0	0
LOC100132741	0	0	0	0
LOC100132774	112.134330821875	127.202665542362	154.061281901325	164.125631082752
LOC100132781	0	0	3.02080944904558	1.0257851942672
LOC100132831	0	0	0	0
LOC100132832	3.93453792357457	1.95696408526711	7.04855538110636	11.2836371369392
LOC100132891	13.770882732511	15.6557126821369	28.1942215244254	12.3094223312064
LOC100132987	0	0	0	0
LOC100133050	0	0	0	0
LOC100133091	65.9035102198741	85.1279377091195	67.464744362018	64.6244672388336
LOC100133123	0	0	0	0
LOC100133161	8.85271032804279	13.6987485968698	12.0832377961823	15.386777914008
LOC100133267	0	0	0	0
LOC100133286	177.054206560856	199.610336697246	161.109837282431	152.841993945813
LOC100133308	0	0	0	0
LOC100133315	41.312648197533	36.2038355774416	30.2080944904558	46.160333742024
LOC100133331	46.2308206020013	45.9886560037772	46.3190782186989	61.547111656032
LOC100133445	38.3617447548521	34.2468714921745	53.3676335998053	51.28925971336
LOC100133461	0	0	0	0
LOC100133612	6.88544136625551	1.95696408526711	6.04161889809117	5.128925971336
LOC100133669	15.7381516942983	12.7202665542362	10.0693648301519	13.3352075254736
LOC100133920	0	0	0	0
LOC100133957	173.119668637281	192.760962398811	192.324868255902	183.615549773829
LOC100133985	6.88544136625551	5.87089225580134	3.02080944904558	4.1031407770688
LOC100133991	44.263551640214	76.3215993254175	88.6104105053371	74.8823191815056
LOC100134015	21.6399585796602	13.6987485968698	29.2011580074406	21.5414890796112
LOC100134229	41.312648197533	49.9025841743114	70.4855538110636	49.2376893248256
LOC100134259	1.96726896178729	0.978482042633557	3.02080944904558	0
LOC100134317	0.983634480893644	2.93544612790067	3.02080944904558	3.0773555828016
LOC100134368	11.8036137707237	11.7417845116027	24.1664755923647	19.4899186910768
LOC100134713	305.910323557923	336.597822665944	288.990770625361	300.55506192029
LOC100134868	0	0	0	0
LOC100144595	0.983634480893644	0	6.04161889809117	3.0773555828016
LOC100144597	0	0	0	0
LOC100144602	1.96726896178729	0.978482042633557	4.02774593206078	1.0257851942672
LOC100144603	14.7545172134047	7.82785634106846	13.0901742791975	7.1804963598704
LOC100144604	0	0	0	1.0257851942672
LOC100169752	0	0	0	0
LOC100170939	0	0	1.00693648301519	0
LOC100188947	0.983634480893644	0	0	1.0257851942672
LOC100189589	4.91817240446822	1.95696408526711	3.02080944904558	2.0515703885344
LOC100190938	1.96726896178729	2.93544612790067	2.01387296603039	3.0773555828016
LOC100190940	81.6416619141724	62.6228507285477	39.2705228375926	49.2376893248256
LOC100190986	0	0	0	0
LOC100192204	0	0	1.00693648301519	0
LOC100192378	2.95090344268093	1.95696408526711	4.02774593206078	4.1031407770688
LOC100192426	0	0	0	0
LOC100216001	2.95090344268093	0.978482042633557	1.00693648301519	1.0257851942672
LOC100216479	0	0	0	0
LOC100216545	25.5744965032347	33.2683894495409	46.3190782186989	36.9282669936192
LOC100216546	61.9689722962995	47.9456200890443	103.714457750565	126.171578894866
LOC100233156	0	0	0	0
LOC100233209	2.95090344268093	1.95696408526711	0	1.0257851942672
LOC100240734	1.96726896178729	0	0	0
LOC100240735	0	0	0	0
LOC100268168	2.95090344268093	1.95696408526711	1.00693648301519	5.128925971336
LOC100270679	0	0	1.00693648301519	0
LOC100270746	8.85271032804279	13.6987485968698	15.1040472452279	14.3609927197408
LOC100270804	5.90180688536186	15.6557126821369	16.1109837282431	29.7477706337488
LOC100271702	0	0	0	0
LOC100271722	22.6235930605538	16.6341947247705	16.1109837282431	16.4125631082752
LOC100271832	0	0	0	0
LOC100271836	48.1980895637885	23.4835690232054	41.284395803623	44.1087633534896
LOC100272216	0	0	0	0
LOC100272217	22.6235930605538	27.3974971937396	32.2219674564862	17.4383483025424
LOC100272228	23.6072275414474	18.5911588100376	60.4161889809117	63.5986820445664
LOC100286793	6.88544136625551	3.91392817053423	9.06242834713675	9.2320667484048
LOC100286844	77.7071239905979	90.0203479222873	77.53410919217	92.320667484048
LOC100286922	0	0	0	0
LOC100286938	7.86907584714915	1.95696408526711	7.04855538110636	6.1547111656032
LOC100286979	0	0.978482042633557	0	0
LOC100287010	0	0	0	0
LOC100287015	17.7054206560856	17.612676767404	28.1942215244254	20.515703885344
LOC100287036	2.95090344268093	4.89241021316779	2.01387296603039	2.0515703885344
LOC100287042	264.59767536039	325.834520196975	272.879786897118	249.26580220693
LOC100287177	7.86907584714915	14.6772306395034	6.04161889809117	10.257851942672
LOC100287216	3.93453792357457	4.89241021316779	3.02080944904558	4.1031407770688
LOC100287225	0	0	0	0
LOC100287314	20.6563240987665	18.5911588100376	1.00693648301519	2.0515703885344
LOC100287482	10.8199792898301	10.7633024689691	7.04855538110636	10.257851942672
LOC100287559	78.6907584714915	61.6443686859141	59.4092524978965	87.191741512712
LOC100287616	54.0998964491504	48.9241021316779	99.6867118185043	88.2175267069792
LOC100287632	0	0	0	0
LOC100287704	0	0	0	0
LOC100287718	0	0	0	0
LOC100287722	54.0998964491504	77.300081368051	53.3676335998053	47.1861189362912
LOC100287765	107.216158417407	73.3861531975168	64.4439349129725	85.1401711241776
LOC100287792	0	0	0	0
LOC100287814	0	0	0	0
LOC100287834	0	0	0	0
LOC100287846	2.95090344268093	1.95696408526711	3.02080944904558	6.1547111656032
LOC100287879	0.983634480893644	0	0	0
LOC100287944	12.7872482516174	9.78482042633557	4.02774593206078	7.1804963598704
LOC100288069	10.8199792898301	2.93544612790067	7.04855538110636	17.4383483025424
LOC100288077	169.185130713707	141.879896181866	2.01387296603039	5.128925971336
LOC100288079	0	0	0	0
LOC100288122	0	0	0	0
LOC100288123	47.2144550828949	39.1392817053423	25.1734120753799	46.160333742024
LOC100288181	80.6580274332788	71.4291891122497	102.70752126755	71.804963598704
LOC100288198	229.186834048219	238.749618402588	394.719101341956	367.231099547658
LOC100288255	0	0	0	0
LOC100288346	0	0	0	0
LOC100288428	2.95090344268093	5.87089225580134	9.06242834713675	6.1547111656032
LOC100288432	9.83634480893644	9.78482042633557	18.1248566942735	19.4899186910768
LOC100288524	0	0	0	0
LOC100288570	0	0	0	0
LOC100288615	10.8199792898301	8.80633838370201	9.06242834713675	12.3094223312064
LOC100288637	481.980895637885	443.252365313001	458.156099771914	550.846649321487
LOC100288748	27.541765465022	25.4405331084725	45.3121417356838	50.2634745190928
LOC100288778	116.06886874545	145.7938243524	166.144519697507	165.151416277019
LOC100288814	0	0	0	0
LOC100288842	17.7054206560856	10.7633024689691	22.1526026263343	24.6188446624128
LOC100288846	79.6743929523851	68.493742984349	72.499426777094	67.7018228216352
LOC100288911	0.983634480893644	5.87089225580134	4.02774593206078	7.1804963598704
LOC100288974	1.96726896178729	0	0	0
LOC100289019	31.4763033885966	34.2468714921745	50.3468241507597	46.160333742024
LOC100289092	4.91817240446822	4.89241021316779	10.0693648301519	11.2836371369392
LOC100289178	27.541765465022	37.1823176200752	37.2566498715622	24.6188446624128
LOC100289187	8.85271032804279	7.82785634106846	9.06242834713675	10.257851942672
LOC100289211	11.8036137707237	15.6557126821369	36.249713388547	52.3150449076272
LOC100289230	5.90180688536186	10.7633024689691	16.1109837282431	26.6704150509472
LOC100289255	0	0	0	0
LOC100289341	35.4108413121712	42.074727833243	56.3884430488509	49.2376893248256
LOC100289361	7.86907584714915	8.80633838370201	8.05549186412156	8.2062815541376
LOC100289473	0.983634480893644	0.978482042633557	0	0
LOC100289495	42.2962826784267	38.1607996627087	83.5757280902612	59.4955412674976
LOC100289509	2.95090344268093	5.87089225580134	7.04855538110636	7.1804963598704
LOC100289511	410.175578532649	460.865042080405	535.690208964083	496.480034025325
LOC100289561	0.983634480893644	0	2.01387296603039	1.0257851942672
LOC100289650	0	0	0	0
LOC100289656	0	0	0	0
LOC100289673	0	0	0	2.0515703885344
LOC100292680	13.770882732511	13.6987485968698	83.5757280902612	69.7533932101696
LOC100293534	0	0	0	0
LOC100294145	359.02658552618	318.98514589854	420.899449900351	428.77821120369
LOC100294362	140.659730767791	125.245701457095	120.832377961823	168.228771859821
LOC100302401	8.85271032804279	3.91392817053423	6.04161889809117	11.2836371369392
LOC100302640	0	0.978482042633557	3.02080944904558	0
LOC100302650	45.2471861211076	31.3114253642738	33.2289039395014	31.7993410222832
LOC100303749	0	0	0	0
LOC100306951	101.314351532045	153.621680693468	144.998853554188	147.713067974477
LOC100306975	0	0	2.01387296603039	0
LOC100329109	63.9362412580868	45.9886560037772	100.693648301519	90.2690970955136
LOC100329135	0	0	1.00693648301519	0
LOC100335030	0.983634480893644	2.93544612790067	4.02774593206078	1.0257851942672
LOC100379224	154.430613500302	142.858378224499	231.595391093495	230.80166871012
LOC100422737	0	0.978482042633557	0	0
LOC100498859	0.983634480893644	1.95696408526711	4.02774593206078	2.0515703885344
LOC100499177	489.849971485035	562.627174514295	588.050906080874	585.723345926571
LOC100499183	3.93453792357457	1.95696408526711	4.02774593206078	2.0515703885344
LOC100499194	0.983634480893644	0	0	0
LOC100499227	16.7217861751919	10.7633024689691	10.0693648301519	10.257851942672
LOC100499405	32.4599378694902	31.3114253642738	32.2219674564862	40.0056225764208
LOC100499466	2189.57035446925	2062.64014587154	2236.40592877675	2239.2890790853
LOC100499467	638.378778099975	676.131091459788	644.439349129725	577.517064372434
LOC100499484	9.83634480893644	7.82785634106846	18.1248566942735	25.64462985668
LOC100499489	12.7872482516174	10.7633024689691	23.1595391093495	15.386777914008
LOC100500773	0	0	0	0
LOC100500938	0.983634480893644	0	0	1.0257851942672
LOC100505474	0	0	0	0
LOC100505478	8.85271032804279	10.7633024689691	15.1040472452279	18.4641334968096
LOC100505483	7.86907584714915	10.7633024689691	43.2982687696534	38.9798373821536
LOC100505495	20.6563240987665	21.5266049379383	26.1803485583951	21.5414890796112
LOC100505536	2.95090344268093	0.978482042633557	2.01387296603039	3.0773555828016
LOC100505540	0	0	0	0
LOC100505545	0	0	0	0
LOC100505549	73.7725860670233	66.5367788990819	100.693648301519	96.4238082611168
LOC100505576	3.93453792357457	3.91392817053423	17.1179202112583	23.5930594681456
LOC100505583	0	0	0	0
LOC100505619	0	0	0	0
LOC100505622	0	0	0	0
LOC100505624	566.573460994739	466.735934336207	417.878640451306	408.262507318346
LOC100505633	0	0	0	0
LOC100505648	20.6563240987665	28.3759792363732	35.2427769055318	55.3924004904288
LOC100505658	0.983634480893644	0	2.01387296603039	1.0257851942672
LOC100505659	0	0	0	0
LOC100505666	27.541765465022	41.0962457906094	34.2358404225166	35.902481799352
LOC100505676	0	0.978482042633557	0	1.0257851942672
LOC100505678	134.757923882429	127.202665542362	179.234693976705	186.69290535663
LOC100505679	0.983634480893644	0	0	0
LOC100505681	122.954310111705	154.600162736102	136.943361690066	103.604304620987
LOC100505687	141.643365248685	141.879896181866	127.88093334293	118.991082534995
LOC100505695	25.5744965032347	37.1823176200752	33.2289039395014	34.8766966050848
LOC100505696	360.010220007074	339.533268793844	617.252064088314	569.310782818296
LOC100505702	0	0	0	0
LOC100505715	0	0	0	0
LOC100505716	2.95090344268093	3.91392817053423	1.00693648301519	4.1031407770688
LOC100505718	0	0	0	0
LOC100505738	130.823385958855	138.944450053965	173.193075078613	132.326290060469
LOC100505746	16.7217861751919	21.5266049379383	9.06242834713675	2.0515703885344
LOC100505761	124.921579073493	116.439363073393	260.796549100935	266.704150509472
LOC100505768	0	0	0	1.0257851942672
LOC100505776	0	0	0	0
LOC100505782	0	0	0	0
LOC100505783	45.2471861211076	33.2683894495409	115.797695546747	82.062815541376
LOC100505795	0	0	0	0
LOC100505806	0	0	0	0
LOC100505812	24.5908620223411	15.6557126821369	43.2982687696534	41.031407770688
LOC100505815	30.492668907703	30.3329433216403	41.284395803623	55.3924004904288
LOC100505817	0	0	0	0
LOC100505826	3.93453792357457	1.95696408526711	0	1.0257851942672
LOC100505835	0	0	0	0
LOC100505839	53.1162619682568	41.0962457906094	4.02774593206078	6.1547111656032
LOC100505841	0.983634480893644	0	0	0
LOC100505854	211.481413392133	193.739444441444	242.671692406662	255.420513372533
LOC100505865	3.93453792357457	4.89241021316779	3.02080944904558	2.0515703885344
LOC100505875	0.983634480893644	0.978482042633557	4.02774593206078	2.0515703885344
LOC100505876	942.321832696111	993.159273273061	1122.73417856194	1162.21462510474
LOC100505894	23.6072275414474	17.612676767404	34.2358404225166	28.7219854394816
LOC100505912	0	0.978482042633557	1.00693648301519	1.0257851942672
LOC100505918	0	0	1.00693648301519	0
LOC100505933	71.805317105236	48.9241021316779	59.4092524978965	70.7791784044368
LOC100505964	0	0	0	0
LOC100505967	0	0	0	0
LOC100505978	0	0	0	0
LOC100505989	347.222971755456	342.468714921745	285.969961176315	270.807291286541
LOC100506012	1.96726896178729	6.8493742984349	12.0832377961823	9.2320667484048
LOC100506013	0.983634480893644	0	0	0
LOC100506023	3.93453792357457	3.91392817053423	8.05549186412156	6.1547111656032
LOC100506025	0	0	0	1.0257851942672
LOC100506033	236.072275414474	257.340777212626	240.657819440631	236.956379875723
LOC100506035	0	0	0	0
LOC100506046	160.332420385664	161.449537034537	415.864767485275	375.437381101795
LOC100506050	0	0	0	0
LOC100506054	63.9362412580868	75.3431172827839	84.5826645732763	82.062815541376
LOC100506068	0.983634480893644	0.978482042633557	0	0
LOC100506071	1114.4578668525	1234.84433780355	1064.33186254706	1040.14618698694
LOC100506083	78.6907584714915	60.6658866432806	70.4855538110636	89.2433119012464
LOC100506085	0	0	0	0
LOC100506100	40.3290137166394	51.8595482595785	37.2566498715622	31.7993410222832
LOC100506122	0	0	0	0
LOC100506123	38.3617447548521	27.3974971937396	83.5757280902612	112.836371369392
LOC100506124	2.95090344268093	1.95696408526711	4.02774593206078	6.1547111656032
LOC100506134	1.96726896178729	1.95696408526711	0	0
LOC100506136	3.93453792357457	1.95696408526711	4.02774593206078	2.0515703885344
LOC100506172	0	0	0	0
LOC100506178	111.150696340982	113.503916945493	56.3884430488509	53.3408301018944
LOC100506190	351.157509679031	387.478888882889	267.845104482042	263.62679492667
LOC100506195	0	0	0	0
LOC100506207	22.6235930605538	23.4835690232054	20.1387296603039	26.6704150509472
LOC100506229	0	0	0	0
LOC100506233	92.4616412040025	118.39632715866	66.4578078790028	48.2119041305584
LOC100506241	0	0	0	0
LOC100506274	0	0	0	0
LOC100506305	209.514144430346	197.653372611979	243.678628889677	250.291587401197
LOC100506314	0.983634480893644	4.89241021316779	0	3.0773555828016
LOC100506321	122.954310111705	109.589988774958	114.790759063732	124.120008506331
LOC100506334	20.6563240987665	14.6772306395034	16.1109837282431	21.5414890796112
LOC100506343	0	0	1.00693648301519	1.0257851942672
LOC100506368	1.96726896178729	0.978482042633557	2.01387296603039	1.0257851942672
LOC100506384	0	0	0	0
LOC100506385	2.95090344268093	1.95696408526711	1.00693648301519	1.0257851942672
LOC100506388	0.983634480893644	0	0	2.0515703885344
LOC100506393	1.96726896178729	1.95696408526711	0	2.0515703885344
LOC100506394	0.983634480893644	4.89241021316779	1.00693648301519	3.0773555828016
LOC100506409	0	0	0	0
LOC100506421	0	0	0	0
LOC100506422	0	0	0	0
LOC100506433	0	0.978482042633557	2.01387296603039	1.0257851942672
LOC100506451	4.91817240446822	6.8493742984349	13.0901742791975	8.2062815541376
LOC100506462	0	2.93544612790067	0	2.0515703885344
LOC100506469	158.365151423877	185.911588100376	193.331804738917	192.847616522234
LOC100506472	20.6563240987665	21.5266049379383	45.3121417356838	38.9798373821536
LOC100506474	0	0.978482042633557	0	0
LOC100506497	2.95090344268093	6.8493742984349	4.02774593206078	6.1547111656032
LOC100506540	189.841454812473	166.341947247705	144.998853554188	181.563979385294
LOC100506548	757.398550288106	737.775460145702	1612.10530930733	1402.24836056326
LOC100506585	0.983634480893644	0.978482042633557	0	1.0257851942672
LOC100506599	24.5908620223411	20.5481228953047	78.5410456751852	69.7533932101696
LOC100506649	599.033398864229	529.358785064754	410.830085070199	395.953084987139
LOC100506650	0	0	0	0
LOC100506655	0	0.978482042633557	3.02080944904558	1.0257851942672
LOC100506660	37.3781102739585	34.2468714921745	37.2566498715622	38.9798373821536
LOC100506668	147.545172134047	116.439363073393	148.019663003234	156.945134722882
LOC100506686	85.576199837747	101.76213243389	127.88093334293	124.120008506331
