A375_vitro_vehicle_rep1	A375_vitro_vehicle_rep2	A375_vitro_vehicle_rep3	A375_vitro_vem_6h_rep1	A375_vitro_vem_6h_rep2	A375_vitro_vem_6h_rep3	A375_vitro_vem_48h_rep1	A375_vitro_vem_48h_rep2	A375_vitro_vem_48h_rep3
LOC100271832	0	0	0	0	0	0	0	0	1.10427066530121
LOC100271836	25.189896305072	13.0153970740373	12.2319310100585	23.5835667994074	22.7991075870015	26.2620238958795	31.4277374006877	16.5221911428547	14.3555186489157
LOC100272216	4.19831605084533	0	2.82275331001349	14.7397292496296	3.37764556844467	5.70913562953903	9.09750293177801	6.1958216785705	4.41708266120484
LOC100272217	15.74368519067	14.1000134968738	21.6411087101034	16.7050264829136	27.8655759396685	15.9855797627093	27.292508795334	25.8159236607104	18.7726013101206
LOC100272228	13.6445271652473	11.9307806512009	5.64550662002698	18.6703237161975	16.0438164501122	13.7019255108937	49.6227432642437	43.3707517499935	33.1281199590363
LOC100286793	5.24789506355667	10.8461642283644	5.64550662002698	2.94794584992593	9.28852531322285	5.70913562953903	11.5786400949902	14.4569172499978	15.4597893142169
LOC100286844	98.6604271948653	92.1923959410978	86.5644348404137	113.004590913827	106.395835406007	115.324539716688	108.342989460265	73.3172231964175	62.943427922169
LOC100286922	0	0	0	0	0.844411392111168	0	0	0	0
LOC100286938	2.09915802542267	4.33846569134578	0.940917770004496	0	4.22205696055584	3.42548137772342	3.30818288428291	4.13054778571366	3.31281199590363
LOC100286979	0	1.08461642283644	0	0	0	0	0	0	0
LOC100287010	0	0	0	0	0	0	0	0	0
LOC100287015	31.48737038134	43.3846569134578	46.1049707302203	34.3927015824692	35.4652784686691	45.6730850363123	52.1038804274559	38.2075670178514	34.2323906243375
LOC100287036	3.148737038134	3.25384926850933	10.3500954700495	1.96529723328395	5.06646835266701	4.56730850363122	4.13522860535364	10.3263694642842	14.3555186489157
LOC100287042	164.783904995679	145.338600660084	161.837856440773	131.674914630025	103.862601229674	151.863007745738	73.6070691752948	72.2845862499891	65.1519692527714
LOC100287177	82.9167420041953	82.4308481355698	97.8554480804676	43.2365391322469	33.7764556844467	42.2476036585888	47.9686518221022	36.1422931249946	61.8391572568677
LOC100287216	47.23105557201	42.3000404906213	57.3959839702743	22.6009181827654	17.7326392343345	22.8365425181561	12.4056858160609	9.29373251785575	7.72989465710847
LOC100287225	0	0	0	0	0	0	0	0	0
LOC100287314	136.445271652473	137.746285700228	138.314912190661	73.6986462481482	24.4879303712239	59.3750105472059	24.8113716321218	35.1096561785661	47.483638607952
LOC100287482	15.74368519067	26.0307941480747	27.2866153301304	18.6703237161975	36.3096898607802	27.4038510217874	30.6006916796169	37.174930071423	24.2939546366266
LOC100287559	76.6192679279273	67.2462182158596	71.5097505203417	66.8201059316544	77.6858480742275	55.9495291694825	97.5913950863459	53.6971212142776	72.8818639098798
LOC100287616	0	0	0	0	0.844411392111168	0	0	0	1.10427066530121
LOC100287632	0	1.08461642283644	0	0	0	0	0	0	0
LOC100287704	0	0	0	0	0	0	0	0	0
LOC100287718	0	0	0	0	0	0	0	0	0
LOC100287722	174.230116110081	95.4462452096071	125.142063410598	153.293184196148	138.483468306232	151.863007745738	115.786400949902	89.8394143392722	104.905713203615
LOC100287765	28.338633343206	24.9461777252382	23.5229442501124	37.3406474323951	25.332341763335	37.6802951549576	37.2170574481828	16.5221911428547	25.3982253019278
LOC100287792	0	0	0	0	0	0	0	0	0
LOC100287814	0	0	0	0	0.844411392111168	0	0	0	0
LOC100287834	0	0	0	0	0	0	0	0	0
LOC100287846	2.09915802542267	3.25384926850933	0	3.9305944665679	0.844411392111168	2.28365425181561	0.827045721070728	1.03263694642842	1.10427066530121
LOC100287879	1.04957901271133	0	0	0	0	0	0	0	0
LOC100287944	13.6445271652473	22.7769448795653	17.8774376300854	16.7050264829136	21.9546961948904	19.4110611404327	24.8113716321218	20.6527389285683	15.4597893142169
LOC100288069	3.148737038134	6.50769853701867	3.76367108001799	5.89589169985185	5.91087974477818	2.28365425181561	1.65409144214146	0	0
LOC100288077	6.297474076268	8.67693138269155	14.1137665500674	2.94794584992593	3.37764556844467	6.85096275544684	0.827045721070728	2.06527389285683	1.10427066530121
LOC100288079	0	1.08461642283644	0.940917770004496	0.982648616641976	0.844411392111168	0	0	0	0
LOC100288122	0	0	0	0	0	0	0	0	0
LOC100288123	37.784844457608	21.6923284567289	31.9912041801529	39.305944665679	28.7099873317797	30.8293323995108	21.5031887478389	20.6527389285683	27.6067666325302
LOC100288181	463.913923618409	374.192665878573	434.704009742077	319.360800408642	341.142202412912	351.682754779604	175.333692866994	206.527389285683	192.14309576241
LOC100288198	97.610848182154	113.884724397827	106.323708010508	140.518752179803	133.416999953565	130.16829235349	159.61982416665	153.862905017834	151.285081146266
LOC100288255	0	0	0	0	0	0	0	0	0
LOC100288346	6.297474076268	5.42308211418222	6.58642439003147	7.86118893313581	5.91087974477818	5.70913562953903	0.827045721070728	0	1.10427066530121
LOC100288428	1.04957901271133	5.42308211418222	4.70458885002248	1.96529723328395	3.37764556844467	3.42548137772342	9.09750293177801	7.22845862499891	3.31281199590363
LOC100288432	8.39663210169067	5.42308211418222	7.52734216003597	1.96529723328395	8.44411392111168	2.28365425181561	7.44341148963655	13.4242803035694	9.93843598771089
LOC100288524	0	0	0	0	0	0	0	0	0
LOC100288570	0	0	0	0	0	0	0	0	0
LOC100288615	14.6941061779587	21.6923284567289	11.291013240054	39.305944665679	21.9546961948904	9.13461700726245	19.0220515846267	12.391643357141	13.2512479836145
LOC100288637	130.147797576205	93.2770123639342	87.5053526104182	195.547074711753	85.285550603228	61.6586647990215	39.6981946113949	23.7506497678536	30.9195786284339
LOC100288748	0	0	0	0	0	0	0	0	0
LOC100288778	78.71842595335	71.5846839072053	75.2734216003597	84.5077810312099	95.418487308562	76.502417435823	100.072532249558	95.0025990714143	65.1519692527714
LOC100288814	4.19831605084533	0	3.76367108001799	0.982648616641976	2.5332341763335	3.42548137772342	2.48113716321218	2.06527389285683	0
LOC100288842	17.8428432160927	27.1154105709111	10.3500954700495	30.4621071159012	20.265873410668	18.2692340145249	10.7515943739195	5.16318473214208	12.1469773183133
LOC100288846	11.5453691398247	17.3538627653831	14.1137665500674	23.5835667994074	27.0211645475574	27.4038510217874	32.2547831217584	29.9464714464241	30.9195786284339
LOC100288911	24.1403172923607	39.046191222112	31.0502864101484	56.9936197652346	37.9985126450026	37.6802951549576	85.185709270285	78.4804079285596	82.8202998975907
LOC100288974	4.19831605084533	5.42308211418222	2.82275331001349	6.87854031649383	6.75529113688934	6.85096275544684	5.78932004749509	2.06527389285683	4.41708266120484
LOC100289019	58.7764247118347	20.6077120338924	34.8139574901664	52.0803766820247	43.0649809976696	21.6947153922483	28.9466002374755	34.0770192321377	27.6067666325302
LOC100289092	45.1318975465873	48.80773902764	46.1049707302203	60.9242142318025	61.6420316241153	54.8077020435747	38.0441031692535	37.174930071423	50.7964506038556
LOC100289178	54.5781086609893	40.1308076449484	45.1640529602158	49.1324308320988	41.3761582134472	33.1129866513264	57.893200474951	89.8394143392722	85.0288412281931
LOC100289187	0	5.42308211418222	3.76367108001799	0.982648616641976	4.22205696055584	2.28365425181561	2.48113716321218	7.22845862499891	7.72989465710847
LOC100289211	4.19831605084533	0	0	3.9305944665679	0	0	0	0	0
LOC100289230	33.5865284067627	37.9615747992756	28.2275331001349	43.2365391322469	55.7311518793371	29.687505273603	54.585017590668	47.5012995357071	41.962285281446
LOC100289255	0	0	0	0	0.844411392111168	0	0	0	0
LOC100289341	40.933581495742	22.7769448795653	32.9321219501574	41.271241898963	51.5090949187813	51.3822206658513	122.402766718468	89.8394143392722	73.9861345751811
LOC100289361	7.34705308897933	17.3538627653831	11.291013240054	14.7397292496296	13.5105822737787	23.9783696440639	26.4654630742633	13.4242803035694	18.7726013101206
LOC100289473	1.04957901271133	0	0	0.982648616641976	0	0	0	0	1.10427066530121
LOC100289495	4.19831605084533	4.33846569134578	8.46825993004047	1.96529723328395	7.59970252900051	4.56730850363122	22.3302344689097	16.5221911428547	9.93843598771089
LOC100289509	4.19831605084533	9.761547805528	6.58642439003147	5.89589169985185	5.91087974477818	4.56730850363122	9.92454865284873	7.22845862499891	12.1469773183133
LOC100289511	227.758645758359	377.446515147083	348.139574901664	214.217398427951	409.539525173917	377.944778675484	170.37141854057	392.402039642798	341.219635578074
LOC100289561	5.24789506355667	2.16923284567289	2.82275331001349	1.96529723328395	0.844411392111168	1.14182712590781	3.30818288428291	0	4.41708266120484
LOC100289650	0	0	0	0	0	0	0	0	1.10427066530121
LOC100289656	1.04957901271133	0	0	1.96529723328395	0	0	0.827045721070728	0	0
LOC100289673	0	0	0	0	0	0	0	0	0
LOC100292680	1.04957901271133	1.08461642283644	0	0.982648616641976	0.844411392111168	2.28365425181561	0	2.06527389285683	0
LOC100293534	0	0	0	0	0	0	0	0	0
LOC100294145	164.783904995679	141.000134968738	151.487760970724	253.52334309363	194.214620185569	188.401475774788	251.421899205501	160.058726696405	168.953411791085
LOC100294362	55.6276876737007	75.9231495985511	37.6367108001798	70.7507003982222	52.3535063108924	58.2331834212981	105.034806575982	83.6435926607017	70.6733225792774
LOC100302401	26.2394753177833	11.9307806512009	19.7592731700944	47.1671335988148	48.1314493503366	74.2187631840074	33.0818288428291	32.0117453392809	36.4409319549399
LOC100302640	0	3.25384926850933	1.88183554000899	0.982648616641976	2.5332341763335	4.56730850363122	3.30818288428291	4.13054778571366	6.62562399180726
LOC100302650	31.48737038134	33.6231091079298	45.1640529602158	29.4794584992593	36.3096898607802	42.2476036585888	43.8334232167486	57.8276689999913	53.0049919344581
LOC100303749	0	0	0	0	0	0	0	0	0
LOC100306951	166.883063021102	202.823271070415	218.292922641043	202.425615028247	192.525797401346	221.514462426114	182.777104356631	201.364204553541	179.996118444097
LOC100306975	0	1.08461642283644	0	0.982648616641976	0.844411392111168	1.14182712590781	0	0	0
LOC100329109	48.2806345847213	53.1462047189858	61.1596550502923	44.2191877488889	40.5317468213361	35.396640903142	65.3366119645875	84.6762296071301	72.8818639098798
LOC100329135	0	0	0	0	0.844411392111168	0	0	0	0
LOC100335030	4.19831605084533	9.761547805528	7.52734216003597	5.89589169985185	3.37764556844467	3.42548137772342	4.13522860535364	3.09791083928525	5.52135332650605
LOC100379224	234.056119834627	193.061723264887	176.892540760845	257.453937560198	225.457841693682	199.819747033866	375.47875736611	259.191873553532	221.958403725543
LOC100422737	0	0	0	0	0	0	0	0	0
LOC100498859	0	0	0	0	0	0	0	0	0
LOC100499177	482.806345847213	438.185034825924	396.126381171893	505.081388953976	377.451892273692	344.831792024157	277.060316558694	267.45296912496	257.295065015182
LOC100499183	4.19831605084533	3.25384926850933	1.88183554000899	2.94794584992593	3.37764556844467	4.56730850363122	3.30818288428291	8.26109557142733	4.41708266120484
LOC100499194	1.04957901271133	0	0.940917770004496	0	0	0	0	0	0
LOC100499227	16.7932642033813	22.7769448795653	13.1728487800629	8.84383754977778	18.5770506264457	12.5600983849859	4.13522860535364	1.03263694642842	3.31281199590363
LOC100499405	22.041159266938	23.8615613024018	21.6411087101034	36.3579988157531	44.7538037818919	38.8221222808654	53.7579718695973	42.3381148035651	38.6494732855423
LOC100499466	297.030860597307	339.484940347807	333.084890581592	413.695067606272	344.519847981357	369.951988794129	484.648792547447	523.546931839207	477.044927410123
LOC100499467	408.286235944709	493.500472390582	445.054105212127	693.749923349235	865.521676913947	679.387139915145	1392.74499428311	1316.61210669623	1290.89240773711
LOC100499484	9.446211114402	3.25384926850933	3.76367108001799	14.7397292496296	10.132936705334	5.70913562953903	4.96227432642437	3.09791083928525	5.52135332650605
LOC100499489	15.74368519067	23.8615613024018	21.6411087101034	34.3927015824692	37.1541012528914	54.8077020435747	72.7800234542241	64.0234906785618	60.7348865915665
LOC100500773	0	0	0.940917770004496	0	0	0	0	0	0
LOC100500938	0	0	0	0	0	1.14182712590781	0	0	0
LOC100505474	0	0	0	0	0	0	0	1.03263694642842	0
LOC100505478	0	0	0	0	0	0	0	0	0
LOC100505483	14.6941061779587	27.1154105709111	16.9365198600809	25.5488640326914	15.199405058001	12.5600983849859	17.3679601424853	15.4895541964262	8.83416532240968
LOC100505495	1.04957901271133	0	1.88183554000899	0	0.844411392111168	0	0	0	0
LOC100505536	0	1.08461642283644	0	0.982648616641976	0	0	0.827045721070728	0	1.10427066530121
LOC100505540	0	0	0	0	0	0	0	0	0
LOC100505545	0	0	0	0	0	1.14182712590781	0	0	1.10427066530121
LOC100505549	29.3882123559173	24.9461777252382	32.9321219501574	16.7050264829136	31.2432215081132	21.6947153922483	29.7736459585462	27.8811975535672	25.3982253019278
LOC100505576	5.24789506355667	3.25384926850933	3.76367108001799	7.86118893313581	2.5332341763335	4.56730850363122	4.13522860535364	6.1958216785705	3.31281199590363
LOC100505583	0	0	0	0	0	0	0	0	0
LOC100505619	0	0	0	0	0.844411392111168	0	0	0	0
LOC100505622	0	0	0	0	0	0	0	0	0
LOC100505624	274.989701330369	291.761817743004	257.811468981232	341.961718591408	255.012240417573	268.329374588334	244.805533436935	184.842013410686	231.896839713254
LOC100505633	0	0	0.940917770004496	0	0	0	0	1.03263694642842	0
LOC100505648	16.7932642033813	20.6077120338924	16.9365198600809	26.5315126493333	38.8429240371137	21.6947153922483	62.8554748013753	25.8159236607104	19.8768719754218
LOC100505658	0	1.08461642283644	0.940917770004496	0	0	0	0.827045721070728	0	0
LOC100505659	0	0	0	0	0	0	0	0	0
LOC100505666	74.5201099025047	67.2462182158596	67.7460794403237	105.143401980691	48.9758607424477	62.8004919249293	50.4497889853144	61.958216785705	57.4220745956629
LOC100505676	11.5453691398247	8.67693138269155	6.58642439003147	6.87854031649383	10.132936705334	11.4182712590781	7.44341148963655	6.1958216785705	4.41708266120484
LOC100505678	134.346113627051	160.523230579794	103.500954700495	227.974479060938	215.324904988348	147.295699242107	1107.4142205137	638.169632892761	690.169165813256
LOC100505679	0	1.08461642283644	0.940917770004496	0	0.844411392111168	0	0	0	1.10427066530121
LOC100505681	121.751165474515	144.253984237247	175.010705220836	143.466698029728	188.30374044079	182.692340145249	166.236189935216	205.494752339255	203.185802415423
LOC100505687	153.238535855855	174.623244076668	218.292922641043	141.501400796444	200.969911322458	164.423106130724	153.830504119155	134.242803035694	153.493622476868
LOC100505695	7.34705308897933	5.42308211418222	4.70458885002248	5.89589169985185	5.91087974477818	7.99278988135464	12.4056858160609	9.29373251785575	12.1469773183133
LOC100505696	287.584649482905	260.307941480747	355.6669170617	258.43658617684	273.589291044018	302.584188365569	302.698733911886	326.31327507138	355.57515422699
LOC100505702	6.297474076268	1.08461642283644	0.940917770004496	3.9305944665679	4.22205696055584	4.56730850363122	4.13522860535364	0	2.20854133060242
LOC100505715	17.8428432160927	17.3538627653831	18.8183554000899	16.7050264829136	38.8429240371137	31.9711595254186	56.2391090328095	65.0561276249902	88.3416532240968
LOC100505716	2.09915802542267	3.25384926850933	1.88183554000899	2.94794584992593	0	3.42548137772342	2.48113716321218	1.03263694642842	0
LOC100505718	0	0	0	0	0	0	0	0	0
LOC100505738	30.4377913686287	17.3538627653831	28.2275331001349	25.5488640326914	27.8655759396685	20.5528882663405	28.9466002374755	23.7506497678536	29.8153079631327
LOC100505746	7.34705308897933	2.16923284567289	3.76367108001799	3.9305944665679	2.5332341763335	7.99278988135464	1.65409144214146	2.06527389285683	6.62562399180726
LOC100505761	74.5201099025047	74.8385331757147	88.4462703804226	76.6465920980741	79.3746708584498	81.0697259394542	77.7422977806484	90.8720512857006	85.0288412281931
LOC100505768	0	0	0.940917770004496	0.982648616641976	0	0	0	0	0
LOC100505776	0	0	0	0	0	0	0	0	0
LOC100505782	0	1.08461642283644	0	1.96529723328395	1.68882278422234	0	0	0	0
LOC100505783	55.6276876737007	58.569286833168	95.9736125404586	82.542483797926	95.418487308562	99.3389599539791	178.641875751277	181.744102571401	163.432058464579
LOC100505795	0	0	0	0	0	0	0	0	0
LOC100505806	0	0	0	0	0	0	0	0	0
LOC100505812	70.3217938516593	32.5384926850933	51.7504773502473	52.0803766820247	81.0634936426721	76.502417435823	81.8775263860021	75.3824970892744	86.1331118934944
LOC100505815	59.826003724546	18.4384791882196	6.58642439003147	56.0109711485926	20.265873410668	23.9783696440639	32.2547831217584	7.22845862499891	13.2512479836145
LOC100505817	6.297474076268	5.42308211418222	14.1137665500674	5.89589169985185	5.06646835266701	3.42548137772342	0.827045721070728	4.13054778571366	3.31281199590363
LOC100505826	3.148737038134	2.16923284567289	7.52734216003597	1.96529723328395	9.28852531322285	7.99278988135464	4.13522860535364	7.22845862499891	7.72989465710847
LOC100505835	0	0	0	0	0	0	0	0	0
LOC100505839	55.6276876737007	35.7923419536027	66.8051616703192	22.6009181827654	30.398810116002	38.8221222808654	29.7736459585462	24.783286714282	27.6067666325302
LOC100505841	0	0	0	0	0	0	0	0	0
LOC100505854	101.809164232999	106.292409437972	91.2690236904361	151.327886962864	124.972886032453	91.3461700726245	207.588475988753	147.667083339264	139.138103827952
LOC100505865	6.297474076268	15.1846299197102	14.1137665500674	7.86118893313581	14.3549936658899	17.1274068886171	66.1636576856582	39.2402039642798	51.9007212691569
LOC100505875	1.04957901271133	1.08461642283644	0.940917770004496	3.9305944665679	3.37764556844467	3.42548137772342	0.827045721070728	2.06527389285683	0
LOC100505876	1362.35355849931	1245.13965341624	1268.35715396606	1289.23498503427	1321.50382865398	1397.59640211115	1477.10365783232	1549.98805658905	1574.68996871953
LOC100505894	26.2394753177833	31.4538762622569	39.5185463401888	26.5315126493333	36.3096898607802	31.9711595254186	33.0818288428291	55.7623951071345	56.3178039303617
LOC100505912	2.09915802542267	0	0	3.9305944665679	0	0	0	3.09791083928525	0
LOC100505918	0	0	0	0	0	2.28365425181561	0.827045721070728	0	1.10427066530121
LOC100505933	40.933581495742	52.0615882961493	33.8730397201619	60.9242142318025	50.6646835266701	54.8077020435747	267.962813626916	198.266293714256	205.394343746025
LOC100505964	0	0	0	0	0	0	0	0	0
LOC100505967	1.04957901271133	1.08461642283644	1.88183554000899	0.982648616641976	0.844411392111168	0	0	1.03263694642842	3.31281199590363
LOC100505978	3.148737038134	0	2.82275331001349	1.96529723328395	1.68882278422234	0	0.827045721070728	6.1958216785705	2.20854133060242
LOC100505989	0	0	0	0	0	0	0	0	0
LOC100506012	2.09915802542267	2.16923284567289	1.88183554000899	9.82648616641976	5.91087974477818	3.42548137772342	9.92454865284873	12.391643357141	7.72989465710847
LOC100506013	0	0	0	0	0	0	0	0	0
LOC100506023	9.446211114402	10.8461642283644	7.52734216003597	5.89589169985185	14.3549936658899	12.5600983849859	17.3679601424853	20.6527389285683	30.9195786284339
LOC100506025	0	0	0	1.96529723328395	1.68882278422234	1.14182712590781	0.827045721070728	1.03263694642842	0
LOC100506033	196.271275377019	187.638641150705	196.65181393094	227.974479060938	207.725202459347	197.53609278205	191.874607288409	220.984306535681	227.479757052049
LOC100506035	0	0	0	0	0	0	0.827045721070728	1.03263694642842	0
LOC100506046	225.659487732937	313.454146199732	342.494068281637	219.130641511161	289.633107494131	315.144286750554	402.771266161444	371.74930071423	348.949530235182
LOC100506050	0	0	0	0	0	0	0	0	0
LOC100506054	168.982221046525	139.915518545901	147.724089890706	134.622860479951	95.418487308562	117.608193968504	82.7045721070728	76.4151340357028	75.0904052404823
LOC100506068	1.04957901271133	0	0	0	0.844411392111168	1.14182712590781	0	1.03263694642842	0
LOC100506071	132.246955601628	157.269381311284	109.146461320522	137.570806329877	130.03935438512	121.033675346227	301.044642469745	291.203618892813	250.669441023375
LOC100506083	90.2637950931747	93.2770123639342	95.9736125404586	86.4730782644939	73.4637911136716	84.4952073171777	77.7422977806484	62.9908537321334	68.464781248675
LOC100506085	0	0	0	0	0	0	0	0	0
LOC100506100	31.48737038134	40.1308076449484	50.8095595802428	56.9936197652346	79.3746708584498	71.9351089321918	69.4718405699411	74.349860142846	56.3178039303617
LOC100506122	0	0	0	0	0	0	0	0	0
LOC100506123	9.446211114402	4.33846569134578	8.46825993004047	10.8091347830617	9.28852531322285	7.99278988135464	17.3679601424853	16.5221911428547	18.7726013101206
LOC100506124	3.148737038134	2.16923284567289	1.88183554000899	2.94794584992593	3.37764556844467	0	4.96227432642437	7.22845862499891	3.31281199590363
LOC100506134	0	1.08461642283644	0.940917770004496	0	0	0	0.827045721070728	0	0
LOC100506136	2.09915802542267	3.25384926850933	0.940917770004496	0.982648616641976	4.22205696055584	2.28365425181561	5.78932004749509	10.3263694642842	4.41708266120484
LOC100506172	0	0	0	0	0	0	0	0	0
LOC100506178	0	0	0	0.982648616641976	1.68882278422234	1.14182712590781	0.827045721070728	0	0
LOC100506190	242.452751936318	457.70813043698	311.443781871488	233.87037076079	418.828050487139	319.711595254186	889.074150151032	736.270142803461	949.67277215904
LOC100506195	0	0	0	0	0	0	0	0	0
LOC100506207	4.19831605084533	3.25384926850933	0.940917770004496	6.87854031649383	7.59970252900051	3.42548137772342	8.27045721070728	11.3590064107126	7.72989465710847
LOC100506229	0	0	0	0	0	0	0	0	0
LOC100506233	110.20579633469	100.869327323789	115.732885710553	107.108699213975	103.018189837563	108.473576961242	101.7266236917	97.0678729642711	97.1758185465065
LOC100506241	0	0	0	0	0	0	0	0	0
LOC100506274	0	0	0	0	0	0	0.827045721070728	1.03263694642842	0
LOC100506305	0	1.08461642283644	0	0	0.844411392111168	1.14182712590781	0	0	0
LOC100506314	0	2.16923284567289	1.88183554000899	1.96529723328395	0	0	0	0	0
LOC100506321	112.304954360113	111.715491552154	110.087379090526	81.559835181284	92.0408417401173	107.331749835334	106.688898018124	112.557427160697	90.5501945546992
LOC100506334	1.04957901271133	1.08461642283644	5.64550662002698	1.96529723328395	1.68882278422234	0	0.827045721070728	2.06527389285683	1.10427066530121
LOC100506343	7.34705308897933	7.59231495985511	6.58642439003147	6.87854031649383	6.75529113688934	6.85096275544684	12.4056858160609	14.4569172499978	23.1896839713254
LOC100506368	3.148737038134	5.42308211418222	6.58642439003147	8.84383754977778	6.75529113688934	1.14182712590781	13.2327315371316	10.3263694642842	12.1469773183133
LOC100506384	0	0	0	0	0	0	0	0	0
LOC100506385	0	2.16923284567289	0.940917770004496	0	0.844411392111168	0	8.27045721070728	15.4895541964262	17.6683306448194
LOC100506388	0	0	0.940917770004496	0	0	0	0	0	0
LOC100506393	2.09915802542267	2.16923284567289	2.82275331001349	1.96529723328395	0.844411392111168	3.42548137772342	6.61636576856582	2.06527389285683	5.52135332650605
LOC100506394	1.04957901271133	2.16923284567289	4.70458885002248	3.9305944665679	2.5332341763335	2.28365425181561	4.13522860535364	5.16318473214208	11.0427066530121
LOC100506409	1.04957901271133	1.08461642283644	0.940917770004496	0	1.68882278422234	0	0.827045721070728	0	0
LOC100506421	0	0	0	0	0	0	0	0	0
LOC100506422	0	0	0	0	0	0	0	0	0
LOC100506433	37.784844457608	69.4154510615324	35.7548752601709	36.3579988157531	47.2870379582254	27.4038510217874	100.899577970629	97.0678729642711	107.114254534217
LOC100506451	170.031800059236	103.038560169462	118.555639020567	117.917833997037	121.595240464008	107.331749835334	110.824126623478	82.6109557142733	97.1758185465065
LOC100506462	2.09915802542267	0	0	0	0.844411392111168	0	0.827045721070728	3.09791083928525	5.52135332650605
LOC100506469	346.36107419474	308.03106408555	334.025808351596	398.955338356642	331.853677099689	358.533717535051	315.104419727947	318.052179499952	273.8591249947
LOC100506472	12.594948152536	5.42308211418222	12.2319310100585	14.7397292496296	15.199405058001	10.2764441331703	8.27045721070728	12.391643357141	11.0427066530121
LOC100506474	34.636107419474	46.6385061819671	23.5229442501124	2.94794584992593	4.22205696055584	2.28365425181561	5.78932004749509	7.22845862499891	6.62562399180726
LOC100506497	0	0	0	0	0	0	0	0	0
LOC100506540	82.9167420041953	93.2770123639342	71.5097505203417	99.2475102808395	75.9970252900051	68.5096275544684	75.2611606174362	52.6644842678492	72.8818639098798
LOC100506548	481.756766834502	817.800782818679	686.869972103282	501.150794487408	624.020018770153	511.538552406697	954.41076211562	871.545582785583	846.975600286028
LOC100506585	0	0	0	0	0	0	0	0	0
LOC100506599	14.6941061779587	7.59231495985511	8.46825993004047	17.6876750995556	19.4214620185569	11.4182712590781	10.7515943739195	19.6201019821399	15.4597893142169
LOC100506649	488.05424091077	545.562060686732	446.935940752136	311.499611475506	249.945772064906	298.016879861937	238.18916766837	215.821121803539	252.877982353977
LOC100506650	0	0	0	0	0	0	0	0	0
LOC100506655	0	2.16923284567289	0	2.94794584992593	0	1.14182712590781	1.65409144214146	0	2.20854133060242
LOC100506660	6.297474076268	10.8461642283644	12.2319310100585	4.91324308320988	8.44411392111168	4.56730850363122	5.78932004749509	14.4569172499978	2.20854133060242
LOC100506668	99.7100062075767	92.1923959410978	97.8554480804676	105.143401980691	129.194942993009	137.019255108937	94.283212202063	109.459516321412	119.261231852531
LOC100506686	194.172117351597	201.738654647579	238.993113581142	192.599128861827	168.037867030122	140.44473648666	185.258241519843	184.842013410686	154.597893142169
LOC100506688	1.04957901271133	0	0	0.982648616641976	0.844411392111168	0	0	1.03263694642842	2.20854133060242
LOC100506710	754.647310139449	928.431657947996	726.388518443471	787.101541930223	808.946113642499	738.762150462351	1079.2946659973	816.815824624877	876.790908249161
LOC100506713	8.39663210169067	9.761547805528	12.2319310100585	17.6876750995556	10.9773480974452	13.7019255108937	28.1195545164047	41.3054778571366	32.0238492937351
LOC100506714	134.346113627051	113.884724397827	125.142063410598	58.9589169985185	65.0196771925599	70.793281806284	91.8020750388508	91.904688232129	125.886855844338
LOC100506730	62.97474076268	41.2154240677849	48.9277240402338	70.7507003982222	46.4426265661142	44.5312579104044	67.8177491277997	46.4686625892787	64.0476985874702
LOC100506733	0	0	0	0	0	0	0	0	0
LOC100506746	2.09915802542267	8.67693138269155	3.76367108001799	5.89589169985185	12.6661708816675	4.56730850363122	28.1195545164047	9.29373251785575	26.502495967229
LOC100506757	1.04957901271133	1.08461642283644	0	0.982648616641976	0	0	0.827045721070728	0	3.31281199590363
LOC100506776	0	2.16923284567289	0	0.982648616641976	5.06646835266701	5.70913562953903	4.96227432642437	4.13054778571366	5.52135332650605
LOC100506779	524.789506355667	414.323473523522	540.086799982581	448.087769188741	454.293328955808	472.716430125832	414.349906256435	438.870702232077	422.935664810363
LOC100506795	0	0	0	0	0.844411392111168	1.14182712590781	0	0	0
LOC100506801	0	0	0	0	0	1.14182712590781	3.30818288428291	3.09791083928525	1.10427066530121
LOC100506804	11.5453691398247	15.1846299197102	5.64550662002698	12.7744320163457	16.0438164501122	17.1274068886171	10.7515943739195	13.4242803035694	6.62562399180726
LOC100506810	0	0	0.940917770004496	1.96529723328395	0	0	4.96227432642437	4.13054778571366	2.20854133060242
LOC100506835	0	0	0	0	0	0	0	0	0
LOC100506844	124.899902512649	104.123176592299	126.082981180603	109.073996447259	114.839949327119	110.757231213057	103.380715133841	86.741503499987	67.3605105833738
LOC100506866	1.04957901271133	0	0	0.982648616641976	0	0	0	0	3.31281199590363
LOC100506874	2.09915802542267	1.08461642283644	0	3.9305944665679	1.68882278422234	2.28365425181561	1.65409144214146	2.06527389285683	6.62562399180726
LOC100506888	0	0	0	0	0	0	0	0	0
LOC100506895	2.09915802542267	2.16923284567289	0	2.94794584992593	1.68882278422234	6.85096275544684	8.27045721070728	12.391643357141	13.2512479836145
LOC100506930	145.891482766875	194.146339687724	188.183554000899	143.466698029728	173.948746774901	206.670709789313	135.635498255599	161.091363642833	142.450915823856
LOC100506939	16.7932642033813	53.1462047189858	61.1596550502923	22.6009181827654	57.4199746635594	43.3894307844966	44.6604689378193	64.0234906785618	50.7964506038556
LOC100506963	299.13001862273	267.900256440602	301.093686401439	206.356209494815	301.454866983687	294.591398484214	289.466002374755	258.159236607104	237.41819303976
